Origin,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
MLU,245.0,442.0,700.0,971.0,1245.0,1521.0,1808.0,2091.0,2359.0,2633.0,2900.0,3150.0,3396.0,3628.0,3859.0,4093.0,4369.0,4646.0,4897.0,5152.0,5413.0,5684.0,5918.0,6170.0,6415.0,6637.0,6883.0,7039.0,7204.0,7367.0,7531.0,7646.0,7746.0,7959.0,8173.0,8392.0,8619.0,8835.0,9072.0,9299.0,9557.0,9834.0,10111.0,10400.0,10653.0,10919.0,11180.0,11425.0,11653.0,11858.0,12094.0,12335.0,12580.0,12822.0,13070.0,13324.0,13562.0,13805.0,14037.0,14304.0
MMH,35.0,71.0,123.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,140.0,162.0,190.0,214.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,231.0,246.0,265.0,291.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,306.0,333.0,359.0,383.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,441.0,515.0,562.0,637.0,666.0,690.0,715.0,739.0,767.0,793.0,821.0,847.0,892.0
MOB,437.0,832.0,1286.0,1724.0,2174.0,2624.0,3099.0,3559.0,4003.0,4431.0,4885.0,5333.0,5684.0,6004.0,6348.0,6711.0,7097.0,7479.0,7924.0,8370.0,8814.0,9273.0,9723.0,10157.0,10578.0,10947.0,11314.0,11620.0,11910.0,12208.0,12569.0,12875.0,13164.0,13356.0,13625.0,13919.0,14447.0,14937.0,15483.0,16030.0,16586.0,17139.0,17687.0,18265.0,18762.0,19292.0,19813.0,20302.0,20732.0,21084.0,21526.0,21930.0,22398.0,22824.0,23251.0,23686.0,24132.0,24623.0,25132.0,25591.0
MOT,163.0,291.0,424.0,536.0,681.0,858.0,1071.0,1273.0,1476.0,1693.0,1879.0,2037.0,2186.0,2341.0,2500.0,2652.0,2853.0,3022.0,3195.0,3349.0,3409.0,3502.0,3607.0,3661.0,3744.0,3833.0,3875.0,4012.0,4206.0,4356.0,4464.0,4587.0,4701.0,4847.0,5011.0,5174.0,5356.0,5535.0,5717.0,5930.0,6157.0,6374.0,6626.0,6862.0,7065.0,7282.0,7483.0,7682.0,7820.0,7953.0,8138.0,8304.0,8471.0,8694.0,8940.0,9153.0,9302.0,9528.0,9713.0,9927.0
MQT,25.0,47.0,74.0,100.0,126.0,150.0,177.0,202.0,228.0,254.0,278.0,322.0,375.0,426.0,480.0,533.0,589.0,648.0,725.0,787.0,841.0,897.0,952.0,1004.0,1057.0,1106.0,1186.0,1271.0,1359.0,1445.0,1531.0,1620.0,1703.0,1761.0,1817.0,1872.0,1946.0,2021.0,2136.0,2240.0,2361.0,2488.0,2623.0,2747.0,2866.0,2989.0,3084.0,3167.0,3256.0,3327.0,3444.0,3552.0,3671.0,3806.0,3950.0,4083.0,4199.0,4319.0,4425.0,4530.0
MRY,312.0,589.0,841.0,1106.0,1363.0,1602.0,1890.0,2163.0,2398.0,2630.0,2856.0,3068.0,3273.0,3428.0,3596.0,3792.0,4001.0,4203.0,4401.0,4606.0,4787.0,5039.0,5290.0,5531.0,5774.0,5981.0,6243.0,6452.0,6682.0,6912.0,7146.0,7366.0,7564.0,7759.0,7935.0,8118.0,8391.0,8638.0,8914.0,9236.0,9563.0,9916.0,10266.0,10590.0,10872.0,11256.0,11597.0,11961.0,12312.0,12614.0,12911.0,13266.0,13628.0,13996.0,14393.0,14779.0,15128.0,15483.0,15804.0,16161.0
MSN,789.0,1518.0,2355.0,3090.0,3919.0,4787.0,5683.0,6550.0,7389.0,8226.0,8954.0,9667.0,10230.0,10797.0,11381.0,12029.0,12613.0,13267.0,13935.0,14620.0,15289.0,15950.0,16540.0,17066.0,17675.0,18306.0,19155.0,19938.0,20755.0,21559.0,22395.0,23282.0,24076.0,24884.0,25611.0,26209.0,27027.0,27767.0,28773.0,29784.0,30869.0,32037.0,33173.0,34440.0,35654.0,36974.0,38045.0,39099.0,40079.0,41008.0,42139.0,43268.0,44475.0,45631.0,46818.0,48065.0,49221.0,50493.0,51624.0,52791.0
MSO,133.0,245.0,394.0,537.0,715.0,945.0,1245.0,1525.0,1754.0,1925.0,2051.0,2224.0,2401.0,2563.0,2789.0,2941.0,3177.0,3430.0,3769.0,4099.0,4345.0,4507.0,4673.0,4870.0,5007.0,5131.0,5273.0,5414.0,5602.0,5831.0,6139.0,6455.0,6698.0,6905.0,7076.0,7283.0,7425.0,7538.0,7707.0,7875.0,8089.0,8530.0,9046.0,9542.0,9878.0,10175.0,10424.0,10678.0,10891.0,11060.0,11277.0,11495.0,11757.0,12161.0,12620.0,13068.0,13371.0,13647.0,13902.0,14172.0
MSP,8776.0,16819.0,26647.0,36609.0,47019.0,58239.0,69961.0,81511.0,91613.0,102165.0,111938.0,121607.0,131069.0,140180.0,150933.0,161542.0,172498.0,183884.0,196001.0,207987.0,218539.0,229661.0,239847.0,249633.0,259113.0,268000.0,279107.0,290175.0,301718.0,313528.0,326054.0,338756.0,349874.0,361899.0,372618.0,383103.0,394510.0,405414.0,418771.0,431439.0,444921.0,459112.0,473857.0,488872.0,502151.0,515813.0,528217.0,540427.0,552347.0,563030.0,576771.0,589637.0,603149.0,617308.0,632175.0,647237.0,660457.0,674172.0,686571.0,699242.0
MSY,3301.0,6460.0,10318.0,14013.0,17672.0,21105.0,24659.0,28043.0,31327.0,34973.0,38499.0,41938.0,45390.0,48827.0,52570.0,56209.0,60114.0,63666.0,67182.0,70670.0,74013.0,77736.0,81440.0,84991.0,88468.0,91753.0,95713.0,99641.0,103824.0,107749.0,111652.0,115413.0,118937.0,122977.0,127067.0,131108.0,135558.0,139837.0,144795.0,149591.0,154488.0,159063.0,163730.0,168218.0,172481.0,177154.0,181665.0,186197.0,190736.0,194984.0,200082.0,204989.0,210109.0,214813.0,219414.0,224047.0,228619.0,233617.0,238357.0,243128.0
MTJ,164.0,320.0,463.0,485.0,486.0,568.0,686.0,780.0,820.0,826.0,851.0,972.0,1122.0,1261.0,1464.0,1520.0,1551.0,1608.0,1682.0,1776.0,1879.0,1909.0,1920.0,2049.0,2191.0,2335.0,2498.0,2512.0,2512.0,2538.0,2580.0,2616.0,2634.0,2638.0,2638.0,2752.0,2981.0,3168.0,3368.0,3411.0,3441.0,3588.0,3747.0,3897.0,3965.0,4020.0,4051.0,4210.0,4418.0,4597.0,4812.0,4870.0,4952.0,5148.0,5384.0,5589.0,5657.0,5701.0,5822.0,5999.0
MVY,0.0,0.0,0.0,0.0,16.0,54.0,116.0,178.0,205.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,247.0,295.0,357.0,414.0,450.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,470.0,499.0,568.0,642.0,682.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,706.0,785.0,955.0,1125.0,1168.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1188.0,1266.0,1454.0,1642.0,1703.0,1723.0,1723.0,1723.0
MYR,256.0,529.0,964.0,1442.0,2012.0,2563.0,3145.0,3712.0,4197.0,4703.0,4997.0,5231.0,5450.0,5723.0,6190.0,6731.0,7329.0,7918.0,8575.0,9224.0,9748.0,10223.0,10555.0,10824.0,11071.0,11383.0,11860.0,12376.0,13031.0,13715.0,14417.0,15143.0,15758.0,16376.0,16786.0,17103.0,17596.0,18100.0,18856.0,19834.0,20970.0,22249.0,23667.0,25044.0,26006.0,27044.0,27725.0,28305.0,28872.0,29424.0,30210.0,31102.0,32350.0,33767.0,35245.0,36599.0,37538.0,38509.0,39264.0,39809.0
OAJ,110.0,206.0,299.0,400.0,505.0,606.0,710.0,815.0,913.0,1025.0,1134.0,1230.0,1319.0,1406.0,1504.0,1617.0,1733.0,1842.0,1950.0,2061.0,2168.0,2275.0,2379.0,2475.0,2559.0,2637.0,2726.0,2838.0,2955.0,3068.0,3136.0,3198.0,3224.0,3251.0,3274.0,3293.0,3500.0,3713.0,3985.0,4266.0,4538.0,4795.0,5082.0,5377.0,5560.0,5794.0,6012.0,6250.0,6510.0,6732.0,7003.0,7256.0,7446.0,7664.0,7904.0,8142.0,8351.0,8580.0,8818.0,9076.0
OAK,3586.0,6760.0,10413.0,14166.0,18037.0,21993.0,26107.0,30153.0,33959.0,37953.0,41734.0,45663.0,49259.0,52576.0,56295.0,60101.0,64084.0,68386.0,72758.0,77210.0,81337.0,85649.0,89722.0,93834.0,97725.0,101189.0,105193.0,109091.0,113393.0,117733.0,122161.0,126624.0,130836.0,135262.0,139395.0,143637.0,147780.0,151373.0,155451.0,159678.0,164127.0,168613.0,173332.0,178116.0,182418.0,186876.0,191260.0,195620.0,199740.0,203290.0,207484.0,211742.0,216248.0,220749.0,225427.0,230051.0,234434.0,238978.0,243204.0,247582.0
OGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,34.0,45.0,54.0,62.0,71.0,80.0,89.0,97.0,106.0,116.0,125.0,133.0,141.0,150.0,159.0,167.0,175.0,184.0,193.0,202.0,210.0,220.0,229.0
OGG,1901.0,3612.0,5556.0,7377.0,9196.0,11123.0,13100.0,15004.0,16726.0,18540.0,20318.0,22291.0,24194.0,25978.0,27977.0,29857.0,31743.0,33756.0,35887.0,37948.0,39763.0,41618.0,43458.0,45486.0,47459.0,49274.0,51392.0,53358.0,55382.0,57454.0,59618.0,61689.0,63583.0,65539.0,67483.0,69615.0,71673.0,73524.0,75735.0,77820.0,79951.0,82147.0,84448.0,86655.0,88669.0,90714.0,92706.0,94894.0,96984.0,98844.0,101016.0,103152.0,105484.0,107918.0,110434.0,112869.0,115056.0,117357.0,119596.0,122080.0
OGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,46.0,62.0,74.0,85.0,93.0,97.0,97.0,106.0,113.0,125.0,135.0,151.0,172.0,193.0,245.0,298.0,354.0,409.0,460.0,515.0,571.0,627.0
OKC,1357.0,2549.0,3882.0,5269.0,6639.0,8130.0,9733.0,11293.0,12826.0,14453.0,15957.0,17424.0,18736.0,19962.0,21308.0,22551.0,23840.0,25075.0,26373.0,27724.0,29076.0,30467.0,31706.0,32904.0,34055.0,35097.0,36288.0,37470.0,38675.0,39978.0,41289.0,42503.0,43646.0,44946.0,46289.0,47563.0,49278.0,50781.0,52602.0,54424.0,56393.0,58445.0,60538.0,62625.0,64553.0,66575.0,68514.0,70472.0,72292.0,73922.0,75847.0,77831.0,79925.0,81969.0,84062.0,86131.0,88094.0,90120.0,92057.0,94056.0
OMA,1497.0,2811.0,4419.0,5991.0,7580.0,9035.0,10586.0,12057.0,13466.0,14958.0,16418.0,17934.0,19324.0,20544.0,22048.0,23457.0,24945.0,26399.0,27882.0,29367.0,30930.0,32522.0,34073.0,35637.0,37143.0,38587.0,40274.0,41785.0,43590.0,45381.0,47107.0,48784.0,50461.0,52105.0,53552.0,54977.0,56800.0,58458.0,60453.0,62389.0,64551.0,66722.0,68896.0,71074.0,73216.0,75476.0,77524.0,79559.0,81511.0,83292.0,85411.0,87572.0,89885.0,92101.0,94337.0,96568.0,98590.0,100751.0,102792.0,104949.0
OME,58.0,109.0,168.0,225.0,285.0,345.0,406.0,468.0,527.0,584.0,635.0,689.0,749.0,803.0,860.0,920.0,981.0,1041.0,1102.0,1164.0,1223.0,1283.0,1340.0,1394.0,1450.0,1500.0,1560.0,1620.0,1681.0,1740.0,1800.0,1862.0,1918.0,1980.0,2035.0,2083.0,2141.0,2189.0,2248.0,2306.0,2367.0,2425.0,2486.0,2548.0,2608.0,2670.0,2716.0,2771.0,2832.0,2876.0,2932.0,2990.0,3051.0,3105.0,3165.0,3227.0,3287.0,3349.0,3402.0,3461.0
ONT,1573.0,2954.0,4497.0,6156.0,7878.0,9554.0,11256.0,12964.0,14609.0,16343.0,17959.0,19503.0,21076.0,22551.0,24170.0,25803.0,27527.0,29133.0,30714.0,32367.0,33956.0,35594.0,37198.0,38894.0,40544.0,42043.0,43754.0,45363.0,47130.0,48821.0,50548.0,52311.0,54064.0,55891.0,57674.0,59477.0,61264.0,62823.0,64524.0,66269.0,68121.0,69892.0,71679.0,73526.0,75278.0,77077.0,78829.0,80564.0,82197.0,83642.0,85287.0,87000.0,88806.0,90715.0,92751.0,94868.0,96810.0,98842.0,100773.0,102806.0
ORD,22316.0,42374.0,67731.0,92954.0,119442.0,145700.0,173356.0,200873.0,226724.0,254290.0,279508.0,304120.0,322317.0,339427.0,359064.0,378735.0,400095.0,421484.0,442841.0,464589.0,484828.0,506248.0,525602.0,543598.0,561992.0,579521.0,600951.0,622108.0,645214.0,669391.0,694237.0,719465.0,741965.0,764838.0,785481.0,805672.0,830699.0,852914.0,879079.0,905272.0,932794.0,960801.0,990268.0,1019785.0,1047527.0,1076921.0,1103254.0,1130580.0,1153916.0,1176594.0,1203657.0,1229744.0,1258445.0,1287239.0,1316524.0,1346415.0,1374926.0,1404811.0,1431596.0,1458709.0
ORF,826.0,1523.0,2371.0,3229.0,4037.0,4873.0,5706.0,6576.0,7437.0,8349.0,9161.0,9996.0,10796.0,11579.0,12434.0,13386.0,14345.0,15292.0,16310.0,17317.0,18208.0,19204.0,20013.0,20800.0,21501.0,22159.0,22972.0,23881.0,24852.0,25807.0,26806.0,27879.0,28953.0,30026.0,30942.0,31880.0,33245.0,34643.0,36263.0,38038.0,39968.0,41951.0,43906.0,45992.0,47992.0,49959.0,51839.0,53775.0,55648.0,57293.0,59330.0,61210.0,63378.0,65471.0,67579.0,69689.0,71648.0,73775.0,75776.0,77787.0
ORH,52.0,97.0,156.0,216.0,278.0,337.0,397.0,456.0,514.0,573.0,633.0,691.0,749.0,803.0,861.0,921.0,982.0,1040.0,1099.0,1160.0,1217.0,1270.0,1328.0,1386.0,1443.0,1493.0,1550.0,1607.0,1666.0,1723.0,1783.0,1842.0,1890.0,1949.0,2008.0,2067.0,2123.0,2174.0,2230.0,2289.0,2369.0,2455.0,2541.0,2626.0,2715.0,2805.0,2894.0,2987.0,3075.0,3156.0,3246.0,3335.0,3426.0,3515.0,3605.0,3722.0,3838.0,3962.0,4077.0,4195.0
OTH,16.0,30.0,48.0,65.0,83.0,115.0,153.0,193.0,233.0,265.0,283.0,296.0,313.0,330.0,345.0,362.0,379.0,411.0,449.0,488.0,525.0,554.0,570.0,586.0,603.0,614.0,630.0,646.0,662.0,695.0,735.0,775.0,812.0,840.0,855.0,871.0,887.0,903.0,929.0,958.0,988.0,1023.0,1063.0,1103.0,1139.0,1170.0,1199.0,1227.0,1252.0,1277.0,1307.0,1336.0,1366.0,1403.0,1443.0,1482.0,1517.0,1548.0,1567.0,1588.0
OTZ,59.0,109.0,169.0,228.0,288.0,348.0,404.0,466.0,524.0,582.0,634.0,691.0,752.0,807.0,863.0,923.0,983.0,1042.0,1101.0,1163.0,1222.0,1281.0,1338.0,1391.0,1447.0,1498.0,1557.0,1617.0,1677.0,1734.0,1790.0,1852.0,1909.0,1970.0,2023.0,2074.0,2133.0,2180.0,2237.0,2296.0,2354.0,2412.0,2473.0,2534.0,2593.0,2654.0,2704.0,2760.0,2821.0,2864.0,2922.0,2979.0,3037.0,3090.0,3151.0,3213.0,3272.0,3333.0,3386.0,3446.0
OWB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,25.0,34.0,42.0,51.0,60.0,69.0,77.0,88.0,97.0,107.0,116.0,124.0,134.0,143.0,154.0,165.0,178.0,180.0,180.0,190.0,199.0,208.0
PAE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,178.0,356.0,535.0,719.0,903.0,1072.0,1252.0,1421.0,1591.0
PAH,58.0,105.0,159.0,217.0,278.0,333.0,394.0,453.0,512.0,572.0,626.0,682.0,740.0,790.0,846.0,902.0,960.0,1015.0,1068.0,1124.0,1177.0,1234.0,1289.0,1338.0,1388.0,1440.0,1496.0,1551.0,1609.0,1664.0,1718.0,1774.0,1830.0,1888.0,1943.0,1996.0,2046.0,2094.0,2155.0,2214.0,2272.0,2328.0,2388.0,2445.0,2502.0,2563.0,2617.0,2677.0,2764.0,2849.0,2956.0,3063.0,3177.0,3280.0,3392.0,3505.0,3614.0,3730.0,3835.0,3899.0
PBG,29.0,57.0,87.0,114.0,136.0,157.0,181.0,207.0,224.0,237.0,260.0,291.0,321.0,348.0,379.0,407.0,434.0,459.0,485.0,511.0,534.0,555.0,595.0,657.0,715.0,766.0,825.0,881.0,919.0,957.0,995.0,1037.0,1048.0,1057.0,1078.0,1100.0,1161.0,1240.0,1350.0,1433.0,1478.0,1520.0,1578.0,1654.0,1727.0,1823.0,1929.0,2041.0,2148.0,2274.0,2440.0,2582.0,2680.0,2776.0,2892.0,3003.0,3069.0,3156.0,3254.0,3372.0
PBI,2343.0,4479.0,7068.0,9368.0,11294.0,12889.0,14548.0,16186.0,17731.0,19465.0,21470.0,23868.0,26190.0,28514.0,31167.0,33444.0,35339.0,36970.0,38589.0,40222.0,41747.0,43344.0,45366.0,47747.0,50147.0,52366.0,55005.0,57376.0,59213.0,60857.0,62506.0,64119.0,65416.0,67154.0,69211.0,71568.0,73991.0,76357.0,78995.0,81348.0,83418.0,85206.0,86955.0,88635.0,90134.0,91772.0,93752.0,96115.0,98510.0,100824.0,103649.0,106235.0,108231.0,109955.0,111673.0,113353.0,114846.0,116717.0,118967.0,121681.0
PDX,3612.0,6773.0,10656.0,14509.0,18640.0,23297.0,28385.0,33464.0,37921.0,42460.0,46834.0,51316.0,55409.0,59309.0,63879.0,68449.0,73382.0,78695.0,84333.0,89954.0,94856.0,99867.0,104646.0,109485.0,113858.0,117937.0,122858.0,127606.0,132777.0,138469.0,144475.0,150328.0,155797.0,161384.0,166338.0,171482.0,176366.0,180758.0,185839.0,190784.0,196005.0,201551.0,207817.0,213924.0,219138.0,224303.0,229219.0,234043.0,238747.0,242908.0,247752.0,252434.0,257463.0,262971.0,268958.0,274875.0,280150.0,285497.0,290553.0,295897.0
PGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,78.0,131.0,180.0,233.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,677.0,1133.0,1747.0,2233.0,2633.0,3068.0,3529.0,3899.0,4158.0,4587.0,5013.0,5455.0,5874.0,6338.0,7035.0,7624.0,8017.0,8437.0,8887.0,9196.0,9389.0,9773.0,10219.0,10780.0
PGV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,187.0,303.0,445.0,580.0,661.0,804.0,819.0,819.0,819.0,819.0,819.0,819.0,819.0,819.0,819.0,819.0,844.0,874.0,894.0,896.0
PHF,138.0,230.0,373.0,476.0,566.0,673.0,790.0,908.0,1015.0,1129.0,1240.0,1343.0,1428.0,1508.0,1600.0,1690.0,1783.0,1890.0,2003.0,2108.0,2190.0,2282.0,2369.0,2453.0,2538.0,2616.0,2707.0,2791.0,2882.0,2972.0,3064.0,3156.0,3238.0,3320.0,3399.0,3447.0,3658.0,3854.0,4093.0,4404.0,4632.0,4897.0,5168.0,5425.0,5626.0,5782.0,5901.0,6004.0,6121.0,6231.0,6360.0,6514.0,6772.0,7034.0,7273.0,7515.0,7760.0,8027.0,8259.0,8465.0
PHL,5453.0,10408.0,16126.0,21941.0,28056.0,34224.0,40636.0,46972.0,52946.0,59011.0,64950.0,70816.0,76128.0,81417.0,87427.0,93319.0,99731.0,106059.0,112577.0,119051.0,124935.0,131080.0,137044.0,142945.0,148585.0,153676.0,159788.0,165817.0,172097.0,178322.0,184673.0,191039.0,196744.0,202792.0,208699.0,214740.0,223071.0,231206.0,239956.0,249663.0,259825.0,270036.0,280110.0,290230.0,299574.0,309360.0,318632.0,328239.0,337116.0,345232.0,354728.0,364243.0,374661.0,384678.0,394911.0,405502.0,415172.0,425368.0,435002.0,444598.0
PHX,13014.0,24742.0,39168.0,52828.0,66526.0,80236.0,94404.0,107981.0,119950.0,132834.0,145253.0,158436.0,171283.0,183474.0,197831.0,211169.0,224767.0,238347.0,252072.0,265262.0,277180.0,290088.0,302792.0,316253.0,329326.0,341124.0,355392.0,368605.0,382033.0,395003.0,408173.0,421049.0,432490.0,444973.0,456895.0,469631.0,483909.0,497016.0,512937.0,527723.0,542715.0,557043.0,571682.0,585947.0,598938.0,613351.0,627279.0,641906.0,656446.0,669685.0,685570.0,700364.0,714914.0,728758.0,742978.0,757116.0,770575.0,785186.0,799177.0,814484.0
PIA,342.0,633.0,1064.0,1462.0,1907.0,2268.0,2698.0,3144.0,3617.0,4087.0,4514.0,4960.0,5207.0,5469.0,5740.0,5965.0,6230.0,6514.0,6766.0,7007.0,7215.0,7451.0,7656.0,7855.0,8081.0,8308.0,8619.0,8803.0,8997.0,9291.0,9579.0,9836.0,10062.0,10331.0,10503.0,10677.0,11087.0,11455.0,11913.0,12373.0,12851.0,13304.0,13745.0,14177.0,14568.0,15031.0,15494.0,15884.0,16218.0,16542.0,16923.0,17348.0,17752.0,18133.0,18524.0,18908.0,19253.0,19625.0,20020.0,20424.0
PIB,53.0,99.0,149.0,201.0,251.0,303.0,357.0,409.0,461.0,513.0,562.0,615.0,665.0,715.0,769.0,819.0,871.0,923.0,974.0,1027.0,1079.0,1131.0,1183.0,1234.0,1286.0,1334.0,1388.0,1437.0,1481.0,1540.0,1600.0,1661.0,1720.0,1781.0,1841.0,1900.0,1956.0,2009.0,2069.0,2128.0,2189.0,2247.0,2308.0,2370.0,2429.0,2490.0,2549.0,2610.0,2669.0,2724.0,2785.0,2838.0,2899.0,2958.0,3018.0,3079.0,3133.0,3186.0,3241.0,3296.0
PIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1127.0,1892.0,2536.0,3157.0,3874.0,4617.0,5207.0,5621.0,6241.0,6827.0,7419.0,7960.0,8508.0,9267.0,9971.0,10652.0,11410.0,12209.0,12812.0,13233.0,13836.0,14435.0,15088.0
PIH,60.0,112.0,170.0,226.0,283.0,339.0,396.0,466.0,542.0,599.0,653.0,709.0,764.0,816.0,900.0,981.0,1062.0,1144.0,1225.0,1310.0,1390.0,1473.0,1551.0,1628.0,1703.0,1774.0,1859.0,1939.0,2022.0,2104.0,2184.0,2269.0,2348.0,2437.0,2519.0,2604.0,2691.0,2771.0,2888.0,3004.0,3122.0,3228.0,3327.0,3441.0,3560.0,3680.0,3771.0,3861.0,3954.0,4038.0,4131.0,4221.0,4314.0,4403.0,4496.0,4589.0,4679.0,4772.0,4859.0,4950.0
PIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,156.0,236.0,324.0,411.0,467.0,523.0,573.0,627.0
PIT,2021.0,3892.0,6163.0,8258.0,10553.0,12823.0,15152.0,17403.0,19469.0,21591.0,23728.0,25791.0,27641.0,29367.0,31414.0,33478.0,35616.0,37820.0,40070.0,42233.0,44285.0,46487.0,48647.0,50771.0,52844.0,54729.0,56990.0,59276.0,61683.0,64193.0,66830.0,69445.0,71770.0,74152.0,76475.0,78775.0,82431.0,85833.0,89788.0,93791.0,97927.0,102079.0,106297.0,110460.0,114417.0,118690.0,122793.0,126817.0,130673.0,134177.0,138362.0,142466.0,146721.0,150913.0,155176.0,159466.0,163574.0,167949.0,172112.0,176206.0
PLN,47.0,93.0,145.0,197.0,257.0,344.0,462.0,552.0,611.0,673.0,732.0,792.0,842.0,910.0,985.0,1068.0,1156.0,1264.0,1433.0,1558.0,1644.0,1722.0,1799.0,1869.0,1921.0,1972.0,2040.0,2116.0,2199.0,2301.0,2438.0,2549.0,2629.0,2683.0,2753.0,2817.0,2881.0,2942.0,3013.0,3084.0,3167.0,3268.0,3401.0,3509.0,3590.0,3665.0,3732.0,3801.0,3869.0,3923.0,3996.0,4076.0,4164.0,4285.0,4424.0,4545.0,4633.0,4713.0,4781.0,4848.0
PNS,620.0,1166.0,1770.0,2384.0,2886.0,3567.0,4310.0,4986.0,5473.0,5946.0,6401.0,6876.0,7314.0,7725.0,8215.0,8689.0,9186.0,9744.0,10326.0,10877.0,11355.0,11843.0,12285.0,12776.0,13204.0,13577.0,14035.0,14474.0,14903.0,15437.0,15968.0,16398.0,16746.0,17144.0,17543.0,17979.0,18718.0,19402.0,20271.0,21207.0,22221.0,23283.0,24382.0,25428.0,26378.0,27301.0,28204.0,29107.0,29998.0,30788.0,31787.0,32723.0,33779.0,34933.0,36137.0,37334.0,38386.0,39432.0,40425.0,41439.0
PPG,10.0,18.0,27.0,34.0,43.0,54.0,68.0,79.0,87.0,96.0,105.0,115.0,125.0,134.0,142.0,151.0,161.0,174.0,188.0,199.0,208.0,217.0,225.0,236.0,246.0,254.0,263.0,271.0,280.0,293.0,306.0,318.0,327.0,336.0,344.0,354.0,364.0,372.0,381.0,389.0,398.0,411.0,424.0,437.0,445.0,454.0,463.0,476.0,487.0,495.0,503.0,512.0,521.0,532.0,546.0,559.0,568.0,577.0,585.0,596.0
PRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,118.0,174.0,235.0,297.0,348.0,408.0,468.0,530.0,589.0,649.0,711.0,771.0,832.0,893.0,959.0
