CityName,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
North Platte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4286,167.2,41.4,32.0,95.6667,49.2,61.0,24.0,11.8333,21.25,23.0,43.0,162.8462,29.0,32.8,81.6,72.75,72.5455,128.7,56.75,104.7143,23.2,56.5556
Oakland,22.6487,24.3494,22.8013,23.7695,26.0362,27.6334,30.0485,26.6829,18.9607,17.679,23.1242,28.2825,23.5947,19.703,20.4723,20.845,19.2558,24.5739,27.6475,22.6724,19.8875,21.0983,18.9903,30.1167,32.2827,25.2611,22.8642,22.5307,24.2778,23.9516,23.3687,26.0539,21.0764,20.974,21.3122,21.6605,21.3135,22.8395,26.2968,23.38,22.9178,23.6645,25.995,25.4842,21.6574,23.6542,23.4796,22.7452,21.4454,30.7197,24.6832,23.2265,26.3896,26.0189,24.4681,22.577,19.7397,20.9487,22.7529,28.2115
Ogden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7273,19.3333,45.0,6.6,110.3333,31.375,57.5,36.0,42.3333,39.6667,16.5714,22.125,47.8333,8.8333,8.2857,24.1111,83.8333,18.75,16.2857,19.2,140.0,14.3333,60.0,21.125
Ogdensburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6667,120.0,33.5,73.1429,9.0,19.75,45.0,7.5,,27.0,52.0,60.0,58.1111,66.0,58.7143,99.8333,82.6875,83.9444,160.1579,103.8,97.75,150.4615,84.2667,56.92
Oklahoma City,33.8456,40.1621,39.2535,38.695,43.4888,42.8588,35.1311,35.014,28.0,30.9215,41.3291,37.6532,29.6381,30.0902,28.5147,28.2839,37.1699,39.278,36.2536,47.1532,34.3333,26.4476,37.0475,34.3281,37.0029,35.8616,35.5269,39.6354,23.59,32.8162,30.6112,45.174,29.4177,27.027,26.7418,39.31,39.9741,40.546,25.8313,31.7324,41.5488,47.4693,42.0932,49.0604,44.1091,34.6008,38.3491,42.8771,56.3104,48.227,38.016,48.0283,45.3056,49.2988,54.2013,50.25,48.7032,44.9186,35.9274,38.4951
Omaha,40.5772,42.3996,33.9308,33.7318,28.6427,40.9338,35.5319,34.4426,30.2875,21.3456,31.1103,38.0581,38.1762,49.5943,30.908,25.9426,34.4975,37.325,45.6673,45.5075,37.5736,32.2179,40.6524,37.3251,50.3163,35.6429,44.2051,47.3865,34.9224,36.9668,38.0541,35.9705,34.5738,40.5463,42.9728,32.3963,46.6477,43.4596,29.5179,36.327,44.9431,44.4177,39.874,41.1538,42.2901,38.9336,30.6827,39.2274,48.2103,44.5,40.2653,41.8387,39.0013,43.1877,42.4277,47.9625,39.8431,37.9836,41.8391,36.6186
Ontario,31.1786,32.0,25.3217,27.2122,35.271,33.9837,33.0632,32.0952,32.2596,28.3258,23.2027,31.5925,34.2417,27.027,32.1272,29.232,34.5024,26.0694,34.7512,30.6488,20.8033,27.3313,22.4666,36.0818,37.3772,31.3437,33.3591,38.2662,32.004,34.2356,33.3181,40.9385,27.9398,26.0769,26.1016,26.1789,27.2316,26.6548,27.9698,22.8869,32.3877,23.9707,31.0728,33.3585,32.4245,28.6988,27.9927,26.4688,31.1045,34.8456,32.1462,31.3327,33.5349,35.8239,28.1898,29.9537,32.634,26.7772,26.2638,33.8962
Orlando,32.7853,33.9413,33.7119,33.1457,33.5615,46.0913,40.3964,43.5136,31.4541,25.8868,29.0087,34.9106,30.6373,33.6283,38.1417,33.2905,31.8042,39.2086,44.6939,44.4773,37.9723,27.1963,27.4438,37.5838,37.1,32.4681,32.6276,40.486,40.353,47.3527,49.0935,41.6691,36.2801,30.8719,30.6387,34.204,36.1539,33.4021,34.3705,39.4606,37.9535,47.8243,55.0369,50.6651,38.79,33.6497,35.7612,38.4608,34.1943,42.9387,35.8066,46.3671,46.8753,53.5369,55.1051,51.5676,35.0125,33.652,32.0541,37.9891
Owensboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,294.8,22.0,30.25,57.5,15.0,17.6667,46.0,44.6667,61.6,24.0,25.8333,59.8333,24.8,13.3333,23.5,40.6667,59.6667,46.75,189.0,,74.6667,83.6667,46.6667
Paducah,61.2308,94.5385,25.4,78.6471,31.8667,68.1818,55.2667,57.3684,34.6667,15.8889,32.9,57.8333,101.5,32.9091,33.7778,68.8571,70.6471,53.5714,88.7895,54.8824,42.8571,71.2857,53.2222,102.7273,49.3333,80.8333,78.2308,54.8889,52.2857,64.6429,81.2222,91.3125,33.5,71.2,45.3,100.8333,40.8235,69.1538,65.7273,5.2857,87.8462,136.4375,60.2222,50.0,25.5556,94.3125,42.875,82.5,66.3793,72.76,149.2414,76.6538,44.15,142.383,62.3611,81.8,99.8276,77.2308,98.65,59.85
Pago Pago,9.3333,14.8571,76.2222,18.5,5.0,16.0,42.0,21.3333,16.0,164.2,32.25,401.5,5.5,30.6667,16.6667,406.8333,18.5,,729.0,9.0,19.0,8.0,4.0,608.2,,29.0,19.0,,4.0,,18.0,13.0,12.0,43.8,5.6667,565.0,28.0,540.6,12.0,195.6667,15.8333,144.1429,27.0,80.25,17.6667,39.6667,18.4,11.6667,8.8,26.2,7.2857,38.5,20.1429,29.1667,118.2,47.0,20.7143,34.0,16.5714,25.8
Palm Springs,41.2668,38.4278,39.0841,42.5153,43.6698,57.8696,46.2689,46.0252,42.4752,48.9669,43.2129,48.6015,52.1615,60.9742,51.9395,42.5123,65.8384,64.6333,59.4222,56.9126,43.9918,54.2877,38.685,55.9146,48.0691,49.9884,45.9284,51.4797,55.0231,74.5806,66.5856,64.4926,55.6092,74.3551,44.3471,65.8462,60.4045,43.9723,40.0413,41.726,51.7291,59.776,47.8571,57.275,39.88,44.5598,56.3167,42.6,51.5886,47.8967,48.4074,41.7734,58.0267,59.0058,52.8025,73.9172,51.5738,50.16,54.7756,58.4405
Panama City,50.0833,36.9559,27.757,46.1429,56.8636,48.9508,29.6111,41.5,23.2407,39.46,32.5,35.5641,35.9434,46.1852,20.618,38.4074,27.8889,35.9407,47.609,49.6705,36.5082,42.9138,31.1429,45.2432,62.2468,53.3725,22.4937,62.3945,25.863,27.3228,33.4294,40.6783,24.3684,35.8736,34.3881,62.1184,48.8056,36.7761,25.4304,25.5565,41.1572,37.4657,43.066,34.5638,42.2574,105.7516,44.873,50.8049,43.8936,47.7863,46.0815,48.707,51.7722,42.1864,43.5117,35.7831,27.8815,27.9345,26.5417,42.7429
Pasco/Kennewick/Richland,37.0,57.5714,25.9524,67.037,25.7,27.6078,58.1892,42.913,41.4516,38.7895,40.1231,40.6627,83.7719,45.2703,39.3188,59.9718,53.7115,30.6889,50.1857,70.125,41.6731,57.1207,76.4688,54.1928,72.2188,87.1081,79.1212,77.8056,89.4103,34.85,58.9839,63.3733,63.5581,49.281,52.3077,58.1429,78.0286,43.1296,46.8095,41.5357,53.7447,50.5072,32.6892,55.5789,50.7429,54.5806,71.1176,83.6923,88.9167,71.5111,32.9524,66.0455,47.4651,54.0897,93.1408,62.6452,67.2667,51.4314,95.0,52.1585
Pellston,92.3333,140.6364,115.0,125.4545,66.3333,80.2727,74.9565,49.0,47.2222,86.3333,95.0,136.1111,113.2,45.75,42.0833,72.6429,71.913,48.087,66.5185,109.6667,96.5,79.7222,38.9091,50.375,35.7692,23.7857,43.1333,72.6667,79.1667,40.9412,80.3939,39.6786,104.1429,42.0,94.0,81.7297,119.4231,119.1765,150.0833,60.6,37.7222,34.6111,38.6207,41.1379,43.7917,82.4545,97.2222,174.7143,91.25,134.75,110.4762,104.8696,107.1579,78.5526,67.8333,42.2051,17.5217,30.7368,89.5,122.2308
Pensacola,36.9345,28.7927,42.0425,46.6131,50.7727,35.2446,33.0852,31.4974,21.1913,27.2951,36.1563,45.2013,39.6814,53.3412,32.7717,37.27,39.5645,34.1447,45.6242,51.1688,27.5465,29.6429,30.9211,44.1742,47.271,32.1695,45.6848,50.5821,27.4638,38.7816,36.5679,36.2832,26.194,31.5333,29.0,51.2211,45.0197,40.9926,34.7771,33.9359,43.8214,54.3857,37.4618,40.0544,54.9949,43.37,38.1197,35.2293,41.1272,69.5516,48.308,38.6183,47.9459,52.2368,42.8325,54.2987,37.4646,38.6034,40.4339,38.0401
Peoria,42.6512,47.4,36.7534,42.8812,43.8586,59.0833,35.8534,36.0392,45.4271,34.5,46.8391,41.8582,47.8026,56.6795,62.8906,48.6111,52.8167,26.6885,51.3043,57.2969,68.4118,49.8654,67.1154,67.6267,53.431,67.9722,67.7111,63.2963,71.4872,59.2143,63.642,85.1404,56.52,109.5385,48.4872,91.8103,81.4365,65.876,46.7813,63.1545,47.5234,72.6742,59.0505,66.8137,44.0316,33.9907,53.0745,47.8306,44.4419,66.8496,43.8111,67.9908,50.81,63.1626,70.6609,65.5059,57.1286,47.0206,40.5421,78.7769
Petersburg,45.9474,30.9167,83.4375,16.6364,27.6,45.8636,30.64,28.7059,20.6471,37.3043,46.3636,53.5714,49.0,59.5,22.3333,14.6667,25.1,25.125,18.3333,32.6111,29.5,66.0,41.125,37.1905,74.2222,29.375,45.7368,32.5,55.2667,47.1765,28.2941,37.1818,41.2941,34.0,25.0,8.8333,22.5,27.7692,31.6,28.9,11.3333,30.5,20.4,30.0667,39.0,33.0,58.2222,33.6111,35.7857,77.3077,59.2222,38.0,23.3333,10.8667,9.7,31.8333,16.7727,24.7273,30.3077,20.6667
Philadelphia,34.2773,32.9514,34.4276,29.53,36.1103,42.5954,31.6685,34.1461,33.6576,28.4693,28.9266,38.1944,30.4798,38.1162,29.0618,31.7048,32.9351,37.2175,45.158,38.4974,39.0584,30.6712,27.0608,36.1788,34.978,32.0865,32.9518,39.4634,36.3085,45.6159,46.4608,41.7226,32.6803,28.5501,25.2427,32.9783,38.5162,34.4566,33.5842,37.3049,45.7871,41.4308,49.7413,47.2399,42.8354,35.495,40.1993,35.6712,37.3775,42.3262,41.1838,45.4398,47.0484,49.1406,52.3976,51.4405,39.2023,40.0794,39.0511,44.5724
Phoenix,26.6038,27.064,22.4231,24.0064,24.6537,30.9978,31.1883,30.435,23.5201,21.6289,23.4983,27.0065,24.2986,23.2887,24.3841,22.5815,23.4757,31.5423,37.8205,35.1435,22.5485,25.4835,23.5414,30.2562,28.4534,24.9467,24.3836,27.7391,25.4858,30.4707,31.0525,30.6248,25.7661,23.9549,22.1384,24.1111,26.9274,30.4012,23.4768,26.5736,28.2245,29.0637,36.5162,38.1701,33.2509,27.1356,29.9063,28.0574,28.3907,32.2996,28.0595,30.0744,33.7911,34.0766,34.4483,31.9768,32.6947,29.2953,28.0344,32.8568
Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6364,67.875,109.24,129.6552,60.0,50.125,78.087,58.125,123.6429
Pittsburgh,31.4115,31.8208,25.4866,29.8985,28.1585,33.3149,33.8372,34.4795,26.925,24.2071,26.2949,30.2229,28.9892,36.1846,35.618,37.7472,26.1591,33.0966,40.6299,33.8885,27.6653,25.0941,24.926,29.0446,34.4797,28.4333,32.3889,37.065,29.8663,41.8622,43.1995,35.0358,33.8064,28.137,23.6531,27.7588,41.319,35.6897,31.7604,39.5187,45.3189,42.6023,44.8251,48.053,40.4348,34.65,36.9395,36.5069,46.4805,52.0585,42.7505,42.3653,46.5765,47.5879,51.5867,51.2552,41.6416,39.286,34.9657,45.8677
Plattsburgh,25.5714,53.125,30.3077,33.9286,33.5714,46.7273,18.2857,36.0,50.2857,37.1429,27.6667,71.5455,29.7273,33.1,31.5833,19.2222,25.7857,42.6364,23.875,27.8667,16.1429,20.1,16.2857,21.0938,35.4762,23.9,82.5909,71.3333,57.8125,75.3333,31.1,23.1667,,20.75,22.1,153.1667,76.7727,53.1154,42.4583,56.0,36.8824,33.3333,42.3478,24.6154,59.5,40.96,172.9643,43.9375,49.6471,71.5556,50.5476,62.0889,43.4091,59.95,110.5,91.093,91.8571,55.45,139.2609,45.7174
Pocatello,184.4,4.5,10.4,16.3333,12.4,4.0,176.3333,42.5,18.25,8.75,60.3333,26.25,25.0714,44.8182,14.6667,9.3333,38.8889,44.0,65.25,26.7273,12.6667,28.5,67.2667,50.1026,75.0952,43.0769,18.3636,27.0,33.6364,8.4,30.1538,46.1429,32.8,59.9091,18.3636,34.9091,11.5652,46.9286,18.1579,25.2308,32.3529,17.8,19.1818,9.7273,69.875,17.8462,54.1667,41.7895,18.4667,50.7778,64.7692,44.5455,33.9,49.5882,48.7333,55.1111,43.0,48.0769,36.3636,51.75
Ponce,29.0625,71.6,66.5263,29.125,25.8889,39.3684,40.4762,44.1818,38.0,35.8182,7.2857,32.3571,38.0526,63.9231,28.0714,50.9412,16.5556,42.25,54.8261,45.9474,39.2,48.6875,22.8889,35.0833,43.5385,15.3333,35.25,32.8462,49.8,67.3056,51.9773,43.3529,63.1667,13.25,33.7143,53.6087,55.8125,47.5556,39.0417,40.6,43.4815,29.8,47.4359,54.5714,51.0,14.0,36.2857,55.1818,40.7778,28.3333,42.3226,53.3913,59.3182,52.2571,94.2059,97.5,67.0,52.9091,39.8333,88.5625
Portland,31.4982,30.62,31.7368,32.0566,31.7178,32.8935,31.1823,30.0847,25.7492,22.5837,29.2012,32.0005,31.4357,31.4314,29.0,27.2127,27.6402,30.8152,32.2341,33.1098,24.7711,29.3645,26.6894,38.6085,35.2988,35.8073,33.57,36.7899,33.0089,33.016,33.0983,31.3984,30.1786,33.8483,29.1974,34.5602,34.0763,29.9263,30.2049,31.4436,32.8096,29.2519,34.9803,35.9128,31.3891,30.9245,35.6054,32.438,38.3169,35.8106,31.2542,31.9139,33.4367,35.0411,40.3088,38.3915,31.5012,27.1276,29.2294,32.0624
Portsmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,97.0833,39.0,40.8,66.4545,66.6667,55.8571,42.7778,25.0,91.4545,12.25,112.0714,26.8889,17.8889,24.6,38.3571,52.3846,48.8571,65.6471,49.8182,43.0,40.6667,64.5,70.5294
Prescott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,69.3333,47.2727,47.7143,45.8182,20.1429,39.8235,54.7,46.3333,31.2632,60.871,46.5357,40.4286,70.6552,80.5,84.0714,52.2258
Providence,28.4023,34.497,30.75,26.0586,31.5056,34.395,34.5664,32.4798,27.6233,27.0816,21.6741,30.9714,31.6622,35.7601,29.1238,24.7388,22.7593,33.1691,41.4731,42.3439,24.1629,22.7309,23.5791,31.0217,25.6565,30.4595,32.211,35.2665,37.0749,40.7051,41.6835,34.7541,42.9895,28.1359,21.6047,32.6343,42.9443,32.3711,30.4722,40.1356,41.7919,45.5084,46.3387,40.4073,41.9357,34.782,40.5,36.58,38.5333,45.8115,39.3883,53.2495,50.8844,52.5294,45.3992,49.1426,40.5846,37.3688,38.6675,37.0964
Provo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.75,28.3571,56.7647,22.3333,25.0,97.0556,25.6154,73.1429,25.1818,65.5294,25.4167,57.0,33.0714,47.3462,12.5217,19.5217,43.8485,36.8438,90.8846,70.0625,31.0,142.4615,30.8,18.6
Pueblo,53.6154,38.2,65.5,38.625,33.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,137.0,37.0435,47.8261,98.8235,101.5882,65.75,100.75,50.2,32.625,102.375,43.5,196.4211,32.4375,23.3077,67.5556,93.0,43.8667,101.8077,150.5909,55.2609,43.7222,77.2381,57.0,39.2857
Punta Gorda,,,,,,,,,,,,,,,,,,,,,,6.0,35.4615,68.8,113.6316,37.6667,23.4118,44.3077,,,,,,,,,36.4,47.497,43.4571,32.33,58.2623,75.6528,72.5578,45.2276,35.8269,30.8636,29.5701,47.8113,40.2357,36.6129,35.462,35.8298,36.9048,65.65,66.0577,48.6308,72.8889,47.25,44.8725,50.7132
Quincy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.1111,47.9474,36.7143,26.2778,81.0741,62.5714,37.2917,112.8571,117.2414,70.8333,103.7692,52.5,57.0588,101.0769,76.9333,121.4545,88.0,57.6667,113.0909,94.0714,98.5714,139.3,73.8571,119.0,31.6154
Raleigh/Durham,32.655,38.9724,36.7718,31.2093,32.0029,36.8451,35.657,37.9523,29.4914,23.0012,25.6931,31.6645,27.6781,36.7473,27.1722,33.1601,27.2183,34.1905,46.2348,41.3854,28.5109,24.7643,24.0178,29.2333,38.6678,37.0478,32.2737,40.2598,33.3193,38.8237,47.4202,32.6811,31.1691,34.3352,25.0345,33.7978,44.2588,47.3519,34.4035,41.0911,42.7556,44.4053,48.4914,51.5359,40.2682,36.2866,38.6083,39.3988,49.3581,47.1073,35.9441,47.025,42.491,47.1568,47.737,50.9728,41.1142,40.18,32.0564,38.8734
Rapid City,40.3288,35.0893,26.8364,39.6216,46.0435,32.4526,32.2532,33.6981,31.2955,61.3913,38.6769,54.8696,53.0727,73.375,36.8537,48.8857,27.2895,63.2667,55.165,52.6404,38.4615,23.4348,40.5,67.6364,64.3939,78.9412,212.9091,110.1,33.88,59.322,38.7209,45.0494,34.3585,41.4615,48.7692,50.7119,60.1719,34.5397,52.9014,51.3684,68.9275,62.7826,31.4709,43.8153,45.1807,40.0833,37.2717,70.3258,93.8276,90.3924,108.1692,58.0135,86.375,57.8258,62.2362,68.0234,40.2331,63.0805,59.5867,66.8561
Redding,44.5,36.087,30.9091,25.1111,42.5263,44.4286,59.6667,72.8889,32.0,75.3125,55.8889,60.3846,46.15,71.7273,80.6111,84.2353,69.697,51.7857,49.5789,79.0303,34.95,39.4583,35.5,39.1905,108.2727,70.9412,61.3182,72.4615,54.12,43.7083,96.1379,134.7179,71.8,77.0769,55.381,69.5714,62.0,44.9167,94.8333,88.2381,123.3871,64.0769,72.25,89.7917,115.0455,50.4815,62.2979,59.1667,79.1429,171.5263,88.25,81.7241,60.7,82.7188,34.0,44.8947,117.1622,85.7917,45.6667,127.8605
Reno,32.5272,32.2123,37.0938,30.3068,27.6799,34.1733,37.4014,32.3226,25.716,26.1909,24.9452,31.368,35.4719,28.265,40.3071,36.1938,31.8926,29.3583,30.4137,33.2168,27.8288,25.3732,32.8576,34.6791,36.1154,33.0826,30.1247,32.8618,35.7422,33.2035,36.6846,36.0862,35.1549,25.7012,27.6359,27.3105,24.635,33.5762,33.1791,33.0729,33.0307,29.4053,35.278,42.4392,26.5401,32.8562,39.949,43.4576,47.8894,51.993,33.5226,38.0082,44.6469,39.5274,33.9133,36.7881,38.1752,35.5931,38.7108,36.5185
Rhinelander,83.2667,36.1429,40.0667,34.875,50.5385,45.2353,27.6111,69.0,58.9333,33.4545,72.75,64.7857,36.2222,46.3636,28.8947,55.6,162.3333,69.0,66.7,60.7222,45.9231,179.5556,66.7222,42.4,61.5625,9.5,43.0,235.7778,179.2,72.25,86.9167,25.1111,145.25,49.6429,84.6667,210.2941,107.875,63.1667,27.0,281.25,215.3333,110.5556,36.0,57.2143,135.1818,50.3333,88.3,95.8333,75.6923,149.8261,70.9286,64.75,95.4,36.5455,38.8462,40.1765,76.0833,52.875,55.5385,151.6429
Richmond,48.9022,42.0711,40.0425,39.1962,38.5773,45.6465,40.11,49.428,40.3165,31.0917,40.1202,40.8731,41.9574,44.5775,36.7709,37.3196,41.7674,56.5386,56.4342,58.7168,42.3002,37.206,46.1341,41.1215,57.905,45.1844,48.931,57.1922,50.7838,60.7879,51.2594,43.8421,42.6952,39.2309,30.2929,47.7764,53.4218,51.8711,42.2798,46.4685,46.3668,54.8655,53.3324,47.8972,56.1369,35.7347,46.619,48.1276,53.0059,51.5764,52.3643,49.411,52.0602,53.5912,55.9217,50.6933,48.918,41.6631,46.6161,47.9818
Roanoke,46.75,48.9189,35.25,49.5781,30.7344,40.4659,46.5824,49.1084,32.8205,20.3333,46.35,70.2034,33.9111,42.7647,29.8,56.2903,32.5075,35.2258,49.4844,38.5781,31.4429,32.4722,31.6909,35.3443,84.6406,56.8947,38.1321,85.5208,57.1695,58.5231,30.8983,34.0,50.7273,29.9333,46.2,22.1667,47.6711,41.7875,63.5357,41.0989,43.871,47.0698,51.5522,62.6667,40.12,32.5652,39.0886,57.0152,45.5758,57.0,46.3103,45.9077,54.5676,86.4444,60.4154,63.0,43.32,40.3175,45.9091,83.4868
Rochester,47.5821,43.0764,41.7083,41.3407,48.3244,43.5639,38.4601,39.5163,45.9879,37.9543,40.6193,39.7842,36.5909,49.0429,34.7048,33.529,24.7935,44.2873,59.8726,57.9444,51.0446,32.0888,51.5028,38.2735,67.2021,50.2028,52.5212,63.814,50.5672,61.0121,55.1574,57.2184,44.7627,54.3852,39.9133,51.1613,53.7877,53.6906,40.4821,49.3791,41.8688,57.3366,49.7767,59.1393,49.5493,42.1403,56.9272,45.7692,57.2827,68.0891,49.7849,53.108,49.6219,65.6335,64.9958,53.5074,48.0704,42.187,44.8914,54.899
Rock Springs,47.9231,57.625,109.5556,44.25,59.0,69.6,67.6667,9.5714,23.8,16.6667,46.6154,115.3333,171.6,45.8,19.4,99.8333,60.0,54.0,8.3333,23.5,633.0,57.0,26.5,24.6,20.3,143.1429,101.2,27.3333,33.375,25.6,33.3636,14.3846,12.6,103.1667,42.5,65.0,51.0833,272.8,15.1667,7.8333,88.0769,43.8182,44.5625,47.4545,16.3333,74.5,54.0714,37.3077,84.1667,28.0833,54.1538,35.625,19.0,79.9333,44.3846,73.4444,97.5,61.375,155.1429,68.3077
Rockford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.65,29.6875,47.1154,35.2381,60.55,57.3636,59.0435,69.1176,114.4444,27.25,48.7273,44.3333,86.5,38.1176,13.5625,23.48,32.56,37.2703,41.4706,36.375,73.4286,75.95,30.7241,42.2258
Roswell,72.3333,38.4444,50.5714,39.5714,86.6087,56.5789,45.7333,32.8,31.8889,24.8621,39.8519,38.8235,21.0,2.0,17.1111,24.4,27.8,19.5833,19.1429,34.5333,55.75,21.7143,54.4167,61.4286,74.0,100.0,7.3333,126.7059,69.1429,17.6667,15.0,9.3333,,3.3333,27.6667,93.3333,113.6364,52.7037,35.2963,36.1053,63.7333,51.36,55.9688,75.4783,143.5385,86.55,32.7619,84.4839,78.9643,42.9412,74.2,86.9545,75.64,57.9412,114.8667,37.6429,43.0,96.087,49.25,47.9444
Sacramento,29.5062,26.9666,25.2136,23.6408,25.8604,28.9347,31.0812,30.0936,22.2189,23.8539,22.5772,25.1627,29.6945,25.3533,24.2041,23.0507,23.9489,26.7208,30.6696,28.2511,21.1271,23.7101,20.615,35.0059,32.3748,28.9605,28.8508,29.0335,29.7247,28.2002,30.4315,33.293,23.973,26.1792,25.2159,25.3285,28.8373,33.3211,27.0947,27.9582,27.9081,24.3909,29.7226,29.5689,23.2731,23.6447,25.4209,25.131,25.1638,32.2349,28.874,24.1674,28.7451,27.6145,27.8023,27.1771,24.0867,25.2072,28.4606,31.6262
Saginaw/Bay City/Midland,58.6538,50.0364,40.2353,49.9796,39.0,81.1111,56.8824,52.7241,40.0323,33.0256,50.1905,71.4286,69.8039,65.5581,57.7667,37.7778,51.9231,50.8947,51.0625,53.3478,60.1905,78.7857,50.25,61.2105,55.7458,88.88,80.3636,78.7576,106.7143,121.3125,71.4444,72.9545,82.1143,85.8966,84.4667,128.6349,84.2881,59.7209,70.9375,99.0571,95.413,60.2766,66.4773,69.614,58.1707,115.6364,82.2353,102.9787,78.5676,81.3235,82.0769,78.5652,56.6579,107.6852,76.5111,58.4694,58.1739,79.2,77.1667,69.7045
Saipan,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,19.0,21.3077,46.9167,69.8571,59.0,62.9231,16.8235,23.25,14.9,21.0833,28.8333,29.5,17.0,172.0,65.0,11.75,20.6,36.5,18.7143
Salina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7222,58.4348,137.1176,91.5417,88.2333,64.3684,58.95,155.0,141.0,104.5,126.8214,178.0,81.2308,83.0,85.6364,153.4,58.8824,97.125,120.96,118.8462,77.4167
Salt Lake City,28.499,28.203,27.2257,29.6891,26.6435,27.6867,31.769,27.0407,22.2919,22.5479,25.6938,32.0921,30.9399,32.1652,29.0604,29.7609,27.1724,30.0612,31.6711,36.2488,25.8482,27.6399,27.2493,39.7761,40.7609,29.7189,36.246,42.8641,32.1272,32.008,38.6221,33.9044,29.3074,30.8523,28.6016,37.3572,32.9353,36.2144,29.7372,30.0135,32.5105,28.9395,32.4881,35.6867,27.4528,27.8083,33.5821,32.3649,39.3727,36.9768,31.0474,29.5136,32.6244,35.242,35.2246,36.4425,30.5085,30.4364,35.3872,33.4452
San Angelo,35.0488,30.0,47.0313,51.4464,59.339,43.875,43.1892,29.875,31.6071,54.5926,28.0625,51.7143,,,66.6774,21.92,59.6667,87.55,48.4688,60.0,55.7917,29.5789,49.8667,59.1081,36.2,,,,59.5714,67.0714,62.5,37.125,35.8889,112.5294,163.2,83.0,29.6774,57.4048,31.3214,23.4242,47.4583,41.2069,44.0,37.087,49.0333,58.3939,52.0667,41.7826,28.0435,34.6667,44.2273,51.087,58.2157,46.8214,29.0,28.5,31.25,51.2564,29.3125,38.6136
San Antonio,29.3704,28.0622,24.9453,30.8892,35.3558,35.9591,29.5816,35.2249,25.237,31.3428,27.7274,35.2635,22.9663,27.8404,32.6751,35.6047,32.2345,35.8762,37.5931,36.629,23.67,28.8881,24.2561,27.4625,34.7984,26.9002,28.1455,34.4161,30.5474,37.4208,31.3272,31.813,28.7208,24.8588,22.6449,32.9274,36.7664,33.2145,27.699,32.5098,36.9891,36.6196,34.5491,36.0312,43.1594,33.2308,30.5308,30.3046,29.8699,37.736,34.9628,45.6241,44.1033,40.5178,39.1832,40.3527,34.3086,34.2948,32.6663,30.1679
San Diego,27.551,28.3074,28.9595,26.0616,27.7961,29.3628,32.4029,27.5569,25.2859,24.4063,28.8942,32.7167,32.0418,26.4376,27.8954,24.7142,25.9635,27.7704,33.0016,30.9875,26.2244,24.3798,24.5249,34.0271,38.6955,38.4345,29.2151,34.4532,31.2956,28.4972,29.4019,30.2438,26.3252,30.3382,28.2774,29.1361,33.7762,31.0934,29.9868,29.4115,30.6113,27.3295,31.9887,33.1125,28.8977,28.1105,31.1597,27.045,31.4576,36.5961,28.5089,28.5349,34.5029,29.2091,31.6314,31.2041,30.0906,26.708,31.6421,30.4131
San Francisco,34.9032,37.8375,31.6428,30.6898,32.7535,33.6049,33.4952,30.8023,26.4105,28.7013,30.9884,47.328,40.3555,37.0983,43.9803,34.2731,35.7014,32.4401,37.4337,36.1839,30.7784,40.9789,30.2746,40.7163,47.4178,45.7316,37.7817,47.8185,42.6537,39.0848,36.0466,44.5453,38.5929,46.2392,39.6215,33.8901,38.6153,32.9846,43.3123,38.486,41.1032,37.5191,36.4154,46.5616,33.8228,35.599,44.7635,42.1946,55.7002,49.7189,48.5292,38.1859,42.6445,37.3808,38.7314,39.7636,48.7362,34.6564,41.3597,49.7001
